"","Price","Regionname","CouncilArea","MonthsSince2016","BuildingAge","Landsize","BuildingArea","Lattitude","Longtitude","Type","Rooms","Distance","Bathroom","Car"
"337",1265000,6,4,12,5,347,160,-37.7947,145.1035,1,3,9.2,2,1
"338",1750000,6,4,15,57,673,185,-37.7856,145.0918,1,4,9.2,2,2
"339",1450000,6,4,15,67,665,124,-37.7862,145.0781,1,3,9.2,1,2
"340",2614000,6,4,15,62,772,150,-37.7959,145.0787,1,4,9.2,2,2
"341",1825000,6,4,15,59,736,225,-37.7944,145.1028,1,4,9.2,2,3
"342",3250000,6,4,8,3,886,520,-37.804,145.0951,1,5,9.2,4,2
"343",1150000,6,4,8,13,207,144,-37.7893,145.092,2,3,9.2,2,1
"344",1572000,6,4,5,51,662,330,-37.798,145.1007,1,4,9.2,2,2
"345",1750000,6,4,11,3,705,365,-37.7851,145.0775,1,5,9.2,3,2
"346",1850000,6,4,11,26,619,254,-37.8025,145.0843,1,4,9.2,2,2
"347",2130000,6,4,10,46,1274,275,-37.7822,145.0907,1,4,9.2,3,2
"348",3690000,6,4,10,49,624,154,-37.802,145.0797,1,5,9.2,4,2
"349",1740000,6,4,9,23,610,275,-37.7843,145.0891,1,4,9.2,2,2
"350",2575000,6,4,9,10,657,355,-37.7981,145.0904,1,4,9.2,3,2
"351",1388800,6,4,9,46,517,247,-37.783,145.0926,1,4,9.2,2,1
"352",1800000,6,4,12,56,587,165,-37.7841,145.0953,1,4,9.2,2,4
"353",2910000,6,4,12,24,1070,247,-37.7975,145.0716,1,4,9.2,3,2
"354",2200000,6,4,6,61,900,355,-37.7868,145.0677,1,5,9.2,3,2
"355",1700000,6,4,8,56,763,168,-37.7935,145.0865,1,3,9.2,2,3
"356",1230000,6,4,5,4,310,188,-37.7949,145.1014,1,3,9.2,3,1
"357",2600000,6,4,5,8,637,529,-37.7898,145.0967,1,7,9.2,3,3
"358",1950000,6,4,5,46,665,232,-37.7889,145.0904,1,4,9.2,3,2
"359",1750000,6,4,10,61,710,170,-37.7907,145.0916,1,5,9.2,2,2
"360",2000000,6,4,10,66,1002,244,-37.796,145.0984,1,5,9.2,2,2
"361",1480000,6,4,10,66,605,116,-37.7951,145.0696,1,3,9.2,1,4
"362",1818000,6,4,10,86,722,90,-37.7956,145.0829,1,3,9.2,1,1
"363",2525000,6,4,4,56,1235,196,-37.7988,145.089,1,4,9.2,2,2
"364",3360000,6,4,4,13,904,420,-37.797,145.086,1,4,9.2,3,1
"365",1903000,6,4,7,66,713,720,-37.7982,145.0816,1,3,9.2,1,2
"366",1720000,6,4,15,67,869,170,-37.8002,145.0999,1,4,9.2,3,2
"367",1675000,6,4,15,43,667,201,-37.7835,145.0883,1,4,9.2,2,2
"368",1680000,6,4,15,3,362,200,-37.7987,145.0788,2,4,9.2,3,1
"369",4000000,6,4,6,3,1364,518,-37.7961,145.0859,1,5,9.2,5,4
"370",2205000,6,4,11,66,1010,250,-37.7982,145.0903,1,4,9.2,2,2
"371",2100000,6,4,11,76,949,175,-37.796,145.0696,1,3,9.2,2,3
"372",685000,6,4,5,41,177,85,-37.7935,145.0679,1,2,9.2,1,1
"373",1335000,6,4,5,7,368,177,-37.7846,145.0935,1,3,9.2,2,2
"374",1900000,6,4,8,56,587,165,-37.7841,145.0953,1,4,9.2,2,4
"375",1040000,6,4,9,21,250,112,-37.7996,145.0959,3,2,9.2,1,1
"376",1250000,6,4,14,67,644,153,-37.7997,145.0993,1,4,9.2,2,2
"377",1875000,6,4,6,55,842,200,-37.7854,145.0869,1,5,9.2,3,2
"378",1530000,6,4,6,56,701,198,-37.7839,145.0954,1,4,9.2,2,2
"379",1700000,6,4,6,56,754,175,-37.786,145.0886,1,4,9.2,2,5
"380",1651000,6,4,11,56,657,151,-37.7895,145.0985,1,3,9.2,1,2
"381",1920000,6,4,11,61,900,355,-37.7868,145.0677,1,5,9.2,3,2
"382",1560000,6,4,11,36,845,199,-37.7898,145.1021,1,5,9.2,2,3
"383",1038000,6,4,5,13,207,144,-37.7893,145.092,1,3,9.2,2,1
"384",1660000,6,4,5,66,737,193,-37.7975,145.0961,1,5,9.2,3,2
"385",1770000,6,4,8,61,720,147,-37.7938,145.0838,1,3,9.2,2,1
"386",691500,6,4,7,48,0,102,-37.7938,145.0666,3,2,9.2,1,1
"387",875000,6,10,9,66,348,121,-37.9273,145.0479,3,3,13,1,2
"388",1425000,6,10,12,56,613,143,-37.9311,145.0428,1,3,13,2,2
"389",851000,6,10,12,46,140,250,-37.9204,145.0443,2,2,13,1,1
"390",1222500,6,10,2,16,299,181,-37.9272,145.0406,1,3,13,2,2
"391",1317500,6,10,6,71,576,127,-37.9149,145.0254,1,3,13,1,1
"392",360000,6,10,8,51,0,69,-37.9332,145.045,3,2,13,1,1
"393",1435000,6,10,8,4,291,212,-37.9278,145.0337,2,4,13,3,2
"394",1110000,6,10,8,76,692,164,-37.9263,145.04,1,3,13,1,2
"395",2435000,6,10,8,88,795,250,-37.9166,145.0314,1,4,13,2,2
"396",1500000,6,10,5,76,565,222,-37.9134,145.0263,1,3,13,2,1
"397",1300000,6,10,11,76,697,194,-37.9318,145.0474,1,4,13,2,2
"398",1125000,6,10,10,68,584,116,-37.9199,145.0477,1,3,13,1,2
"399",1328000,6,10,9,76,610,112,-37.9291,145.0472,1,4,13,2,2
"400",1340000,6,10,9,106,526,135,-37.9279,145.031,1,3,13,2,1
"401",1155000,6,10,9,6,271,205,-37.9252,145.0494,2,4,13,3,2
"402",1275000,6,10,9,56,758,138,-37.9267,145.043,1,3,13,1,4
"403",855000,6,10,12,76,296,103,-37.9243,145.0376,1,2,13,1,1
"404",650000,6,10,12,56,116,92,-37.9245,145.0336,3,2,13,1,1
"405",1815000,6,10,12,66,902,233,-37.924,145.0504,1,4,13,2,4
"406",2255000,6,10,12,8,557,353,-37.9132,145.0251,1,4,13,3,2
"407",855000,6,10,11,11,226,475,-37.9274,145.031,3,2,13,2,3
"408",1860000,6,10,11,86,855,197,-37.9163,145.0324,1,4,13,2,3
"409",725000,6,10,8,26,227,100,-37.9326,145.0387,3,2,13,1,1
"410",1293000,6,10,10,66,632,108,-37.9282,145.0367,1,3,13,1,1
"411",1328000,6,10,10,46,690,245,-37.9317,145.0469,1,3,13,2,2
"412",1247000,6,10,10,8,354,255,-37.9326,145.0441,2,4,13,2,3
"413",1370000,6,10,7,66,624,143,-37.9256,145.0374,1,3,13,1,2
"414",1095000,6,10,9,51,581,170,-37.9286,145.0495,1,3,13,2,1
"415",725000,6,10,15,5,677,88,-37.9173,145.0359,3,2,13,1,1
"416",825000,6,10,15,10,147,149,-37.9317,145.0352,2,3,13,2,2
"417",1235000,6,10,15,5,0,160,-37.9289,145.0478,2,3,13,2,2
"418",1165000,6,10,6,66,694,125,-37.9315,145.0445,1,3,13,1,2
"419",1910000,6,10,6,66,736,284,-37.9224,145.0462,1,4,13,2,4
"420",820000,6,10,11,56,336,109,-37.929,145.0375,3,2,13,1,3
"421",1430000,6,10,8,46,611,168,-37.9289,145.0481,1,4,13,2,2
"422",910000,6,10,8,46,274,96,-37.9178,145.0413,1,2,13,1,2
"423",2520000,6,10,8,4,579,361,-37.9155,145.0243,1,4,13,4,2
"424",1900000,6,10,14,91,567,250,-37.9144,145.0401,1,5,13,2,2
"425",670000,6,10,7,9,123,90,-37.9307,145.0379,2,2,13,2,1
"426",680000,6,10,11,18,83,107,-37.9259,145.0341,2,2,13,1,1
"427",1320000,6,10,11,6,346,220,-37.9294,145.041,2,4,13,3,3
"428",1900000,6,10,11,28,708,275,-37.9181,145.044,1,6,13,3,2
"429",1535000,6,10,8,86,572,150,-37.9148,145.0404,1,3,13,2,2
"430",1281000,6,10,8,76,594,150,-37.9206,145.0383,1,4,13,1,5
"431",1385000,6,10,8,66,664,178,-37.9241,145.048,1,5,13,2,2
"432",2620000,6,10,8,4,579,361,-37.9155,145.0243,1,4,13,4,2
"433",825000,6,10,9,8,176,125,-37.9237,145.0763,1,2,13.9,2,1
"434",746000,6,10,12,14,281,95,-37.9255,145.0796,3,2,13.9,1,2
"435",1275000,6,10,12,56,683,190,-37.9333,145.0602,1,5,13.9,2,2
"436",1025000,6,10,15,18,384,120,-37.9229,145.0557,3,3,13.9,2,2
"437",495000,6,10,6,36,76,79,-37.91,145.0842,3,2,13.9,1,1
"438",1220000,6,10,6,66,585,178,-37.9167,145.0771,1,4,13.9,2,2
"439",885000,6,10,6,66,565,110,-37.9262,145.0808,1,3,13.9,1,2
"440",830000,6,10,6,4,292,141,-37.9168,145.069,2,3,13.9,2,2
"441",1210000,6,10,8,2,291,222,-37.9347,145.0546,2,4,13.9,3,2
"442",1160000,6,10,8,10,321,180,-37.914,145.0714,2,4,13.9,2,2
"443",1215000,6,10,5,46,730,110,-37.9119,145.0705,1,3,13.9,2,3
"444",1200000,6,10,5,56,619,191,-37.9358,145.0688,1,4,13.9,2,2
"445",1050000,6,10,5,66,627,140,-37.9284,145.0668,1,3,13.9,2,2
"446",950000,6,10,5,66,618,146,-37.9209,145.0757,1,5,13.9,2,4
"447",380000,6,10,5,46,0,78,-37.9212,145.0674,3,2,13.9,2,1
"448",1338000,6,10,5,46,610,177,-37.9231,145.066,1,3,13.9,2,2
"449",651000,6,10,5,56,265,150,-37.9223,145.0747,3,2,13.9,1,1
"450",1390000,6,10,5,56,590,118,-37.9256,145.0757,1,3,13.9,2,2
"451",1100000,6,10,10,61,578,163,-37.9186,145.0709,1,3,13.9,1,2
"452",1206000,6,10,10,76,636,138,-37.925,145.0612,1,4,13.9,1,1
"453",486500,6,10,10,56,0,75,-37.9082,145.0681,2,2,13.9,1,1
"454",1415000,6,10,9,46,604,177,-37.9153,145.0707,1,4,13.9,2,2
"455",1185000,6,10,12,4,305,207,-37.9245,145.0507,2,4,13.9,2,2
"456",1060000,6,10,12,56,313,166,-37.9164,145.0765,2,4,13.9,3,1
"457",845000,6,10,11,18,295,145,-37.9239,145.0781,1,3,13.9,2,2
"458",860000,6,10,11,21,254,117,-37.9227,145.0558,2,3,13.9,2,1
"459",921000,6,10,11,7,167,140,-37.9219,145.0733,2,3,13.9,2,2
"460",742500,6,10,11,56,300,135,-37.9099,145.0726,1,2,13.9,1,1
"461",920000,6,10,11,66,578,120,-37.9303,145.0805,1,3,13.9,2,2
"462",702000,6,10,8,56,591,102,-37.9179,145.071,1,2,13.9,1,1
"463",805000,6,10,5,16,268,117,-37.9196,145.0691,2,3,13.9,2,1
"464",1100000,6,10,5,12,274,190,-37.9257,145.0735,1,4,13.9,2,1
"465",1050000,6,10,4,66,726,131,-37.9117,145.0695,1,3,13.9,1,4
"466",722000,6,10,4,11,201,79,-37.9293,145.0657,1,2,13.9,2,1
"467",930000,6,10,4,56,588,133,-37.9286,145.069,1,3,13.9,1,2
"468",921000,6,10,4,16,291,119,-37.919,145.0829,1,3,13.9,2,1
"469",1035000,6,10,4,66,610,160,-37.9193,145.0691,1,4,13.9,1,2
"470",1352000,6,10,7,66,618,196,-37.9252,145.0562,1,4,13.9,2,2
"471",1005000,6,10,7,10,296,205,-37.9197,145.057,2,4,13.9,2,2
"472",1600000,6,10,7,86,659,315,-37.906,145.0547,1,5,13.9,2,2
"473",1200000,6,10,9,46,721,120,-37.9244,145.0665,1,3,13.9,1,1
"474",780000,6,10,9,66,421,126,-37.9168,145.0809,1,3,13.9,2,2
"475",1250000,6,10,9,6,314,231,-37.9299,145.0598,2,4,13.9,2,2
"476",1110000,6,10,9,56,583,176,-37.9262,145.0624,1,4,13.9,2,2
"477",1690000,6,10,9,66,700,165,-37.9117,145.0534,1,4,13.9,2,2
"478",791000,6,10,9,66,391,122,-37.9149,145.0788,3,3,13.9,3,1
"479",900000,6,10,9,76,780,140,-37.9347,145.0507,1,3,13.9,1,3
"480",970000,6,10,15,17,267,156,-37.9176,145.0566,2,3,13.9,2,2
"481",823000,6,10,15,14,213,143,-37.9079,145.0707,1,3,13.9,2,2
"482",1045000,6,10,6,6,316,190,-37.9198,145.0789,2,4,13.9,2,1
"483",655000,6,10,6,16,154,80,-37.9079,145.0685,3,2,13.9,1,1
"484",1550000,6,10,6,66,623,257,-37.9066,145.0541,1,5,13.9,3,2
"485",835000,6,10,6,36,250,105,-37.9087,145.0537,1,3,13.9,1,1
"486",1465000,6,10,6,1,319,256,-37.9256,145.0533,2,4,13.9,2,2
"487",910000,6,10,6,66,587,96,-37.9241,145.0763,1,3,13.9,1,1
"488",920000,6,10,6,9,388,123,-37.9329,145.053,3,3,13.9,2,1
"489",935000,6,10,11,4,230,160,-37.9179,145.0592,2,3,13.9,2,2
"490",977000,6,10,11,46,543,163,-37.9242,145.0705,1,3,13.9,1,2
"491",1352000,6,10,11,66,686,122,-37.9113,145.0765,1,3,13.9,1,2
"492",1115000,6,10,11,56,575,160,-37.9274,145.0654,1,4,13.9,2,2
"493",1197000,6,10,5,67,692,147,-37.9232,145.0563,1,3,13.9,1,2
"494",485000,6,10,5,5,0,83,-37.9292,145.0708,3,2,13.9,2,2
"495",1365000,6,10,5,56,582,151,-37.9129,145.0598,1,4,13.9,1,1
"496",1698888,6,10,8,10,598,337,-37.9138,145.0774,1,4,13.9,2,2
"497",965000,6,10,9,6,283,28,-37.9142,145.08,2,3,13.9,2,1
"498",870000,6,10,9,5,365,150,-37.9225,145.0754,3,3,13.9,2,2
"499",1161000,6,10,9,66,629,168,-37.912,145.0752,1,3,13.9,2,3
"500",1266000,6,10,9,46,676,146,-37.9307,145.0531,1,3,13.9,1,3
"501",700000,6,10,9,8,194,200,-37.9272,145.0801,2,3,13.9,2,2
"502",1325000,6,10,14,5,363,265,-37.9116,145.0686,2,4,13.9,4,2
"503",770000,6,10,14,12,281,132,-37.9257,145.0811,3,3,13.9,2,1
"504",380000,6,10,14,47,0,99,-37.9315,145.0619,3,1,13.9,1,1
"505",1175000,6,10,14,37,620,158,-37.9281,145.0669,1,4,13.9,2,2
"506",1200000,6,10,14,57,640,120,-37.916,145.0776,1,3,13.9,1,1
"507",1370000,6,10,14,47,684,196,-37.9147,145.0751,1,4,13.9,1,2
"508",1433500,6,10,14,67,725,186,-37.9289,145.0502,1,4,13.9,1,1
"509",860000,6,10,7,11,210,131,-37.9075,145.061,2,3,13.9,2,1
"510",715000,6,10,6,21,194,114,-37.9107,145.0598,3,2,13.9,1,1
"511",710000,6,10,11,66,0,115,-37.9212,145.0606,1,2,13.9,1,1
"512",1550000,6,10,11,9,583,296,-37.9143,145.0699,1,5,13.9,3,2
"513",790000,6,10,11,20,406,100,-37.9286,145.0737,3,3,13.9,1,2
"514",1020000,6,10,11,56,596,144,-37.9251,145.0771,1,3,13.9,1,2
"515",886000,6,10,5,4,185,122,-37.9159,145.0787,1,3,13.9,2,1
"516",1015000,6,10,8,19,625,198,-37.9374,145.0726,1,4,13.9,2,3
"517",1255000,6,10,8,66,610,167,-37.9207,145.0757,1,4,13.9,2,2
"518",1320000,6,10,8,66,593,94,-37.9178,145.067,1,3,13.9,1,1
"519",870000,6,10,8,66,326,133,-37.9236,145.0545,1,3,13.9,2,1
"520",1472500,6,10,8,3,592,219,-37.9351,145.0572,1,4,13.9,2,2
"521",640000,6,10,7,11,298,118,-37.908,145.0716,1,2,13.9,2,2
"522",1620000,1,28,9,76,697,255,-37.8151,145.135,1,4,13.1,2,2
"523",645000,1,28,15,52,140,81,-37.8271,145.1299,3,2,13.1,1,1
"524",1560000,1,28,9,111,729,167,-37.8233,145.1267,1,4,13.1,2,3
"525",1715000,1,28,12,66,458,170,-37.8257,145.1216,1,3,13.1,2,2
"526",1200000,1,28,12,66,550,110,-37.8275,145.1298,1,3,13.1,1,2
"527",1760000,1,28,12,106,741,151,-37.8258,145.1246,1,3,13.1,1,0
"528",948000,1,28,11,66,384,108,-37.8167,145.1373,1,3,13.1,1,2
"529",465000,1,28,8,6,0,65,-37.8216,145.127,3,2,13.1,2,1
"530",975000,1,28,10,8,299,158,-37.8282,145.1301,2,4,13.1,2,2
"531",1325000,1,28,10,66,702,134,-37.827,145.1209,1,3,13.1,1,1
"532",750000,1,28,10,16,150,3,-37.8287,145.1319,2,3,13.1,2,1
"533",1400000,1,28,10,76,643,159,-37.8285,145.1272,1,3,13.1,2,1
"534",1500000,1,28,10,86,664,106,-37.8235,145.1276,1,3,13.1,1,2
"535",1600000,1,28,4,126,692,195,-37.8247,145.1281,1,4,13.1,2,1
"536",1461400,1,28,9,89,780,235,-37.8244,145.1319,1,4,13.1,2,2
"537",775000,1,28,9,36,211,108,-37.8275,145.1232,3,3,13.1,1,1
"538",1670000,1,28,9,90,707,162,-37.8166,145.1354,1,4,13.1,4,4
"539",4000000,1,28,6,71,763,120,-37.8166,145.1215,1,3,13.1,1,2
"540",928000,1,28,6,126,307,106,-37.8247,145.1206,1,3,13.1,1,1
"541",636000,1,28,11,46,151,82,-37.8234,145.1235,3,2,13.1,1,1
"542",1170000,1,28,4,96,755,95,-37.8264,145.1248,1,3,13.1,1,1
"543",1670000,1,28,14,93,590,231,-37.8274,145.1242,1,4,13.1,2,2
"544",857000,1,28,5,86,492,119,-37.8283,145.1195,1,3,13.1,1,1
"545",822500,1,28,5,16,238,130,-37.8154,145.1355,2,3,13.1,2,1
"546",645000,7,18,9,66,566,75,-37.7839,144.8524,1,2,10.8,1,1
"547",502000,7,18,15,6,220,106,-37.785,144.8561,2,3,10.8,1,1
"548",495000,7,18,6,10,327,124,-37.7851,144.8517,3,3,10.8,2,1
"549",868000,7,18,11,66,749,77,-37.7814,144.847,1,2,10.8,1,4
"550",645000,7,18,11,26,283,154,-37.7908,144.8485,1,4,10.8,2,1
"551",652000,7,18,10,6,216,145,-37.7865,144.8605,1,3,10.8,2,1
"552",850000,7,18,10,14,606,240,-37.788,144.862,1,4,10.8,2,2
"553",575000,7,18,12,61,559,98,-37.7923,144.852,1,3,10.8,1,3
"554",882000,7,18,12,8,393,216,-37.7763,144.8543,1,4,10.8,2,2
"555",730000,7,18,15,47,544,135,-37.7815,144.855,1,3,10.8,2,2
"556",610000,7,18,9,26,283,154,-37.7908,144.8485,1,4,10.8,2,1
"557",696000,7,18,15,57,557,90,-37.7899,144.8515,1,3,10.8,1,0
"558",579000,7,18,11,3,198,144,-37.7827,144.8625,2,3,10.8,2,1
"559",765000,7,18,14,57,658,105,-37.7905,144.8485,1,3,10.8,1,1
"560",475000,7,18,14,37,115,104,-37.7948,144.854,2,2,10.8,1,1
"561",550000,7,18,7,16,288,160,-37.7775,144.855,1,4,10.8,2,1
"562",495000,7,18,6,11,158,138,-37.7889,144.8465,1,3,10.8,1,1
"563",565000,7,18,11,46,566,78,-37.7844,144.8523,1,3,10.8,2,1
"564",1635000,6,3,9,96,366,156,-37.9038,145.0001,1,3,11.2,1,2
"565",3695000,6,3,12,56,836,284,-37.9071,144.9898,1,4,11.2,3,2
"566",536000,6,3,12,46,0,70,-37.9081,145.0043,3,2,11.2,1,2
"567",3700000,6,3,12,116,742,247,-37.914,144.9878,1,4,11.2,3,2
"568",1975000,6,3,12,86,432,122,-37.9172,144.996,1,3,11.2,1,2
"569",1390000,6,3,15,42,340,137,-37.9205,145.0007,1,3,11.2,1,2
"570",2905000,6,3,15,112,487,260,-37.8926,144.9991,1,4,11.2,3,1
"571",1300000,6,3,15,77,329,132,-37.9172,145.004,3,2,11.2,2,2
"572",1725000,6,3,15,20,411,225,-37.918,145.0035,2,3,11.2,2,2
"573",2100000,6,3,6,46,463,209,-37.9082,144.9968,1,3,11.2,2,2
"574",800000,6,3,6,56,90,74,-37.9122,145.0038,3,2,11.2,1,1
"575",1761000,6,3,8,96,615,135,-37.8956,145.0026,1,4,11.2,2,3
"576",1302500,6,3,8,23,0,171,-37.9166,144.9942,1,3,11.2,2,2
"577",2750000,6,3,5,11,509,341,-37.9118,144.9984,1,5,11.2,3,1
"578",892500,6,3,5,46,232,92,-37.9157,144.9973,3,2,11.2,1,2
"579",2145000,6,3,5,106,550,197,-37.8954,145.0017,1,4,11.2,2,1
"580",3171000,6,3,5,16,710,340,-37.9241,145.0008,1,5,11.2,2,2
"581",620000,6,3,11,3,0,74,-37.9042,144.9954,3,2,11.2,2,1
"582",1475000,6,3,11,16,345,163,-37.8943,144.9907,2,3,11.2,2,2
"583",1650000,6,3,9,36,0,111,-37.9174,144.9895,1,3,11.2,2,2
"584",1562500,6,3,9,91,655,202,-37.9264,145.0044,1,5,11.2,2,2
"585",2050000,6,3,12,4,398,262,-37.899,144.9901,1,3,11.2,3,2
"586",3320000,6,3,12,16,644,364,-37.8964,144.9972,1,4,11.2,3,2
"587",1100000,6,3,11,81,0,85,-37.9131,144.995,3,2,11.2,1,2
"588",1650000,6,3,11,106,354,143,-37.8916,145.0017,1,3,11.2,2,1
"589",1570000,6,3,11,96,352,111,-37.9154,145.001,1,2,11.2,1,0
"590",1785000,6,3,11,63,404,118,-37.9228,144.9996,1,3,11.2,2,1
"591",1875000,6,3,8,25,275,170,-37.9153,144.9924,1,3,11.2,2,2
"592",1266000,6,3,8,66,277,116,-37.9268,144.991,3,3,11.2,1,2
"593",2730000,6,3,5,78,895,423,-37.9204,145.0028,1,5,11.2,3,2
"594",3295888,6,3,10,26,565,337,-37.8975,144.9991,1,4,11.2,3,2
"595",375000,6,3,10,51,0,40,-37.9181,144.993,3,1,11.2,1,1
"596",756000,6,3,10,96,0,80,-37.9112,144.9909,3,2,11.2,1,1
"597",2100000,6,3,4,96,552,219,-37.9012,144.997,1,5,11.2,5,2
"598",2375000,6,3,9,16,547,302,-37.9271,145.0034,1,3,11.2,2,2
"599",1385000,6,3,9,81,426,120,-37.9254,145.0045,1,3,11.2,1,2
"600",858000,6,3,15,67,107,75,-37.8958,144.9982,3,2,11.2,1,1
"601",2800000,6,3,15,107,569,229,-37.8962,145.0011,1,4,11.2,2,4
"602",3700000,6,3,6,126,1572,305,-37.9233,144.9944,1,5,11.2,3,4
"603",2475000,6,3,11,96,605,274,-37.916,145.0064,1,4,11.2,2,2
"604",2700000,6,3,11,91,732,333,-37.8987,144.9953,1,4,11.2,2,2
"605",3900000,6,3,5,26,842,311,-37.9227,145.0043,1,4,11.2,2,2
"606",610000,6,3,5,11,0,75,-37.9156,145.0013,3,2,11.2,1,1
"607",1532000,6,3,8,106,411,165,-37.9095,145.004,1,2,11.2,1,2
"608",1037000,6,3,14,8,125,2,-37.9078,145.0051,2,2,11.2,1,2
"609",3050000,6,3,14,22,578,319,-37.8989,145.0008,1,4,11.2,4,2
"610",1630000,6,3,14,17,432,196,-37.9228,145.0022,2,4,11.2,2,2
"611",2640000,6,3,7,41,848,246,-37.9234,145.0042,1,4,11.2,2,2
"612",671000,6,3,11,36,70,74,-37.9194,145.0003,3,1,11.2,1,1
"613",2250000,6,3,11,4,230,281,-37.9237,145.0056,2,4,11.2,2,2
"614",2900000,6,3,11,74,659,161,-37.919,144.9953,1,3,11.2,1,1
"615",2405000,6,3,5,46,695,142,-37.9262,144.9969,1,4,11.2,1,2
"616",1352500,6,3,8,23,280,110,-37.91,144.989,3,3,11.2,2,1
"617",3105000,6,3,8,86,1045,304,-37.9205,145.0012,1,5,11.2,2,2
"618",1500000,6,3,7,26,549,195,-37.8869,144.9982,1,4,11.2,2,1
"619",1940000,6,3,9,56,682,240,-37.9205,145.0122,1,4,10.7,2,2
"620",1850000,6,3,9,76,617,268,-37.9187,145.007,1,4,10.7,2,2
"621",930000,6,3,9,86,329,117,-37.9317,145.0218,1,3,10.7,1,1
"622",1310000,6,3,12,8,618,213,-37.9162,145.0219,1,4,10.7,3,2
"623",2504000,6,3,12,66,674,183,-37.9022,145.0125,1,4,10.7,2,2
"624",1445000,6,3,15,77,649,126,-37.9153,145.0142,1,2,10.7,1,1
"625",1825000,6,3,6,43,594,594,-37.9029,145.0118,1,4,10.7,3,2
"626",1700000,6,3,6,81,994,274,-37.9187,145.0187,1,5,10.7,2,1
"627",1400000,6,3,6,86,824,235,-37.9091,145.0245,1,5,10.7,3,4
"628",1500000,6,3,8,16,315,228,-37.9199,145.0174,1,3,10.7,2,2
"629",1400000,6,3,5,66,613,182,-37.9177,145.0143,1,3,10.7,1,3
"630",1600000,6,3,5,71,616,245,-37.9084,145.0221,1,5,10.7,2,2
"631",1780000,6,3,5,81,635,119,-37.9205,145.0102,1,2,10.7,3,2
"632",1200000,6,3,5,96,775,270,-37.932,145.0284,1,5,10.7,2,5
"633",775000,6,3,11,56,112,90,-37.9306,145.0284,3,2,10.7,1,1
"634",1480000,6,3,11,91,697,143,-37.9269,145.0274,1,3,10.7,2,2
"635",1590000,6,3,10,4,481,244,-37.931,145.0198,1,3,10.7,3,2
"636",2840000,6,3,9,44,999,274,-37.9135,145.0189,1,4,10.7,2,2
"637",1000000,6,10,9,68,564,131,-37.9143,145.0238,1,2,10.7,1,2
"638",1700000,6,3,12,66,708,275,-37.9299,145.015,1,4,10.7,3,4
"639",3207000,6,3,12,47,1561,272,-37.9102,145.0245,1,5,10.7,5,3
"640",880000,6,3,14,27,304,34,-37.9308,145.0316,3,3,10.7,2,2
"641",1920000,6,3,14,57,1000,203,-37.931,145.0163,1,4,10.7,1,1
"642",1301000,6,3,11,90,401,121,-37.9062,145.0173,1,3,10.7,2,2
"643",2550000,6,3,11,56,915,233,-37.9231,145.0104,1,5,10.7,3,2
"644",1915000,6,3,8,46,645,238,-37.9175,145.0116,1,5,10.7,2,0
"645",1650000,6,3,8,68,598,212,-37.9075,145.0248,1,4,10.7,3,2
"646",1530000,6,3,5,96,603,177,-37.9187,145.0071,1,4,10.7,2,1
"647",2050000,6,3,10,76,678,233,-37.9255,145.0118,1,4,10.7,2,4
"648",2550000,6,3,10,0,551,346,-37.9176,145.009,1,5,10.7,3,2
"649",905000,6,3,10,36,189,93,-37.9172,145.0072,3,2,10.7,1,2
"650",1355000,6,3,10,86,759,151,-37.9057,145.0166,1,3,10.7,1,2
"651",1845000,6,3,10,66,604,145,-37.9268,145.0094,1,2,10.7,1,2
"652",2050000,6,3,10,46,669,309,-37.9289,145.0284,1,5,10.7,3,3
"653",1710000,6,3,9,101,435,228,-37.91,145.0113,1,3,10.7,3,2
"654",1300000,6,3,9,16,337,222,-37.9196,145.0205,2,3,10.7,2,2
"655",2200000,6,3,6,16,654,286,-37.9292,145.0236,1,4,10.7,2,2
"656",2150000,6,3,11,46,614,225,-37.9186,145.0175,1,4,10.7,3,2
"657",681000,6,3,9,4,166,60,-37.9159,145.019,2,1,10.7,1,1
"658",340000,6,3,14,67,0,57,-37.9164,145.0228,3,1,10.7,1,1
"659",692000,6,3,7,56,74,66,-37.9207,145.0079,3,2,10.7,1,1
"660",1367000,6,3,7,16,315,4,-37.9078,145.0222,2,4,10.7,2,2
"661",903000,6,3,11,46,171,101,-37.9125,145.0114,3,2,10.7,1,1
"662",2820000,6,3,11,56,509,337,-37.9172,145.0214,1,4,10.7,4,4
"663",1813000,6,3,11,86,660,117,-37.9179,145.0127,1,2,10.7,1,2
"664",1655000,6,3,11,66,679,288,-37.9291,145.0283,1,5,10.7,2,2
"665",1230000,6,3,5,36,297,193,-37.9124,145.0132,2,3,10.7,2,2
"666",1389000,6,3,5,86,656,150,-37.9027,145.0225,1,4,10.7,1,2
"667",2310000,6,3,5,86,757,130,-37.9266,145.0088,1,4,10.7,2,2
"668",1014000,6,3,7,26,267,131,-37.9055,145.0173,2,2,10.7,1,1
"669",1026000,3,24,9,111,225,108,-37.7676,144.9665,1,2,5.2,1,0
"670",1802500,3,24,12,106,238,93,-37.7713,144.9643,1,4,5.2,3,1
"671",1500000,3,24,12,126,365,209,-37.7624,144.9671,1,4,5.2,3,1
"672",2230000,3,24,15,77,851,287,-37.7637,144.9662,1,4,5.2,2,3
"673",410000,3,24,6,16,0,66,-37.7695,144.9528,3,2,5.2,1,1
